PARENT_KEY_NODE_KEY               ,PO_ITEM_POS,PRODUCT_GUID_NODE_KEY    ,CURRENCY_CODE,GROSS_AMOUNT        ,NET_AMOUNT          ,TAX_AMOUNT          
74867AD200E41EDBA5D8B0C98DE3A052  ,30,74867AD200E41EDBA5D8B06B26ECE052  ,EUR          ,410.55,345.00,65.55
74867AD200E41EDBA5D8B0C98DE3A052  ,40,74867AD200E41EDBA5D8B06B26F82052  ,EUR          ,4280.43,3597.00,683.43
74867AD200E41EDBA5D8B0C98DE3A052  ,50,74867AD200E41EDBA5D8B06B26F28052  ,EUR          ,5.47,4.60,0.87
74867AD200E41EDBA5D8B0C98DE3A052  ,60,74867AD200E41EDBA5D8B06B26ECE052  ,EUR          ,410.55,345.00,65.55
74867AD200E41EDBA5D8B0C98DE3A052  ,70,74867AD200E41EDBA5D8B06B26F82052  ,EUR          ,2853.62,2398.00,455.62
74867AD200E41EDBA5D8B0C98DE3A052  ,80,74867AD200E41EDBA5D8B06B26F28052  ,EUR          ,8.21,6.90,1.31
74867AD200E41EDBA5D8B0C98DE3A052  ,90,74867AD200E41EDBA5D8B06B26ECE052  ,EUR          ,821.10,690.00,131.10
74867AD200E41EDBA5D8B0C98DE3C052  ,10,74867AD200E41EDBA5D8B06B26EDE052  ,USD          ,235.62,198.00,37.62
74867AD200E41EDBA5D8B0C98DE3C052  ,20,74867AD200E41EDBA5D8B06B26F92052  ,USD          ,1651.72,1388.00,263.72
74867AD200E41EDBA5D8B0C98DE3C052  ,30,74867AD200E41EDBA5D8B06B26F38052  ,USD          ,54.74,46.00,8.74
74867AD200E41EDBA5D8B0C98DE3E052  ,10,74867AD200E41EDBA5D8B06B26F6A052  ,EUR          ,10.70,8.99,1.71
74867AD200E41EDBA5D8B0C98DE3E052  ,20,74867AD200E41EDBA5D8B06B26F10052  ,EUR          ,107.10,90.00,17.10
74867AD200E41EDBA5D8B0C98DE40052  ,10,74867AD200E41EDBA5D8B06B26EC0052  ,JPY          ,8207.43,6897.00,1310.43
74867AD200E41EDBA5D8B0C98DE40052  ,20,74867AD200E41EDBA5D8B06B26F74052  ,JPY          ,6069.00,5100.00,969.00
74867AD200E41EDBA5D8B0C98DE40052  ,30,74867AD200E41EDBA5D8B06B26F1A052  ,JPY          ,65.45,55.00,10.45
74867AD200E41EDBA5D8B0C98DE40052  ,40,74867AD200E41EDBA5D8B06B26EC0052  ,JPY          ,5471.62,4598.00,873.62
74867AD200E41EDBA5D8B0C98DE42052  ,10,74867AD200E41EDBA5D8B06B26F14052  ,EUR          ,285.24,239.70,45.54
74867AD200E41EDBA5D8B0C98DE42052  ,20,74867AD200E41EDBA5D8B06B26EBA052  ,EUR          ,1963.50,1650.00,313.50
74867AD200E41EDBA5D8B0C98DE42052  ,30,74867AD200E41EDBA5D8B06B26F6E052  ,EUR          ,160.61,134.97,25.64
74867AD200E41EDBA5D8B0C98DE42052  ,40,74867AD200E41EDBA5D8B06B26F14052  ,EUR          ,95.08,79.90,15.18
74867AD200E41EDBA5D8B0C98DE42052  ,50,74867AD200E41EDBA5D8B06B26EBA052  ,EUR          ,5890.50,4950.00,940.50
74867AD200E41EDBA5D8B0C98DE42052  ,60,74867AD200E41EDBA5D8B06B26F6E052  ,EUR          ,53.54,44.99,8.55
74867AD200E41EDBA5D8B0C98DE44052  ,10,74867AD200E41EDBA5D8B06B26F56052  ,ZAR          ,711.62,598.00,113.62
74867AD200E41EDBA5D8B0C98DE44052  ,20,74867AD200E41EDBA5D8B06B26EFC052  ,ZAR          ,194.45,163.40,31.05
74867AD200E41EDBA5D8B0C98DE44052  ,30,74867AD200E41EDBA5D8B06B26F56052  ,ZAR          ,711.62,598.00,113.62
74867AD200E41EDBA5D8B0C98DE44052  ,40,74867AD200E41EDBA5D8B06B26EFC052  ,ZAR          ,194.45,163.40,31.05
74867AD200E41EDBA5D8B0C98DE44052  ,50,74867AD200E41EDBA5D8B06B26F56052  ,ZAR          ,355.81,299.00,56.81
74867AD200E41EDBA5D8B0C98DE44052  ,60,74867AD200E41EDBA5D8B06B26EFC052  ,ZAR          ,97.22,81.70,15.52
74867AD200E41EDBA5D8B0C98DE44052  ,70,74867AD200E41EDBA5D8B06B26F56052  ,ZAR          ,711.62,598.00,113.62
74867AD200E41EDBA5D8B0C98DE44052  ,80,74867AD200E41EDBA5D8B06B26EFC052  ,ZAR          ,291.67,245.10,46.57
74867AD200E41EDBA5D8B0C98DE44052  ,90,74867AD200E41EDBA5D8B06B26F56052  ,ZAR          ,711.62,598.00,113.62
74867AD200E41EDBA5D8B0C98DE46052  ,10,74867AD200E41EDBA5D8B06B26EC0052  ,JPY          ,5471.62,4598.00,873.62
74867AD200E41EDBA5D8B0C98DE46052  ,20,74867AD200E41EDBA5D8B06B26F74052  ,JPY          ,2023.00,1700.00,323.00
74867AD200E41EDBA5D8B0C98DE46052  ,30,74867AD200E41EDBA5D8B06B26F1A052  ,JPY          ,130.90,110.00,20.90
74867AD200E41EDBA5D8B0C98DE48052  ,10,74867AD200E41EDBA5D8B06B26ED2052  ,CAD          ,1535.10,1290.00,245.10
74867AD200E41EDBA5D8B0C98DE48052  ,20,74867AD200E41EDBA5D8B06B26F86052  ,CAD          ,0.00,0.00,0.00
74867AD200E41EDBA5D8B0C98DE4A052  ,10,74867AD200E41EDBA5D8B06B26F60052  ,ARS          ,464.10,390.00,74.10
74867AD200E41EDBA5D8B0C98DE4A052  ,20,74867AD200E41EDBA5D8B06B26F06052  ,ARS          ,603.33,507.00,96.33
74867AD200E41EDBA5D8B0C98DE4A052  ,30,74867AD200E41EDBA5D8B06B26F60052  ,ARS          ,154.70,130.00,24.70
74867AD200E41EDBA5D8B0C98DE4A052  ,40,74867AD200E41EDBA5D8B06B26F06052  ,ARS          ,402.22,338.00,64.22
74867AD200E41EDBA5D8B0C98DE4C052  ,10,74867AD200E41EDBA5D8B06B26F76052  ,EUR          ,4284.00,3600.00,684.00
74867AD200E41EDBA5D8B0C98DE4C052  ,20,74867AD200E41EDBA5D8B06B26F1C052  ,EUR          ,103.53,87.00,16.53
74867AD200E41EDBA5D8B0C98DE4C052  ,30,74867AD200E41EDBA5D8B06B26EC2052  ,EUR          ,1638.63,1377.00,261.63
74867AD200E41EDBA5D8B0C98DE4C052  ,40,74867AD200E41EDBA5D8B06B26F76052  ,EUR          ,4284.00,3600.00,684.00
74867AD200E41EDBA5D8B0C98DE4C052  ,50,74867AD200E41EDBA5D8B06B26F1C052  ,EUR          ,69.02,58.00,11.02
74867AD200E41EDBA5D8B0C98DE4C052  ,60,74867AD200E41EDBA5D8B06B26EC2052  ,EUR          ,546.21,459.00,87.21
74867AD200E41EDBA5D8B0C98DE4C052  ,70,74867AD200E41EDBA5D8B06B26F76052  ,EUR          ,2856.00,2400.00,456.00
74867AD200E41EDBA5D8B0C98DE4E052  ,10,74867AD200E41EDBA5D8B06B26EE2052  ,EUR          ,117.81,99.00,18.81
74867AD200E41EDBA5D8B0C98DE4E052  ,20,74867AD200E41EDBA5D8B06B26F3C052  ,EUR          ,11900.00,10000.00,1900.00
74867AD200E41EDBA5D8B0C98DE4E052  ,30,74867AD200E41EDBA5D8B06B26F96052  ,EUR          ,1425.62,1198.00,227.62
74867AD200E41EDBA5D8B0C98DE4E052  ,40,74867AD200E41EDBA5D8B06B26EE2052  ,EUR          ,235.62,198.00,37.62
74867AD200E41EDBA5D8B0C98DE4E052  ,50,74867AD200E41EDBA5D8B06B26F3C052  ,EUR          ,17850.00,15000.00,2850.00
74867AD200E41EDBA5D8B0C98DE4E052  ,60,74867AD200E41EDBA5D8B06B26F96052  ,EUR          ,1425.62,1198.00,227.62
74867AD200E41EDBA5D8B0C98DE4E052  ,70,74867AD200E41EDBA5D8B06B26EE2052  ,EUR          ,235.62,198.00,37.62
74867AD200E41EDBA5D8B0C98DE4E052  ,80,74867AD200E41EDBA5D8B06B26F3C052  ,EUR          ,11900.00,10000.00,1900.00
74867AD200E41EDBA5D8B0C98DE4E052  ,90,74867AD200E41EDBA5D8B06B26F96052  ,EUR          ,2138.43,1797.00,341.43
74867AD200E41EDBA5D8B0C98DE4E052  ,100,74867AD200E41EDBA5D8B06B26EE2052  ,EUR          ,353.43,297.00,56.43
74867AD200E41EDBA5D8B0C98DE50052  ,10,74867AD200E41EDBA5D8B06B26F9C052  ,EUR          ,1544.62,1298.00,246.62
74867AD200E41EDBA5D8B0C98DE50052  ,20,74867AD200E41EDBA5D8B06B26EE8052  ,EUR          ,8.33,7.00,1.33
74867AD200E41EDBA5D8B0C98DE50052  ,30,74867AD200E41EDBA5D8B06B26F42052  ,EUR          ,3472.42,2918.00,554.42
74867AD200E41EDBA5D8B0C98DE50052  ,40,74867AD200E41EDBA5D8B06B26F9C052  ,EUR          ,1544.62,1298.00,246.62
74867AD200E41EDBA5D8B0C98DE50052  ,50,74867AD200E41EDBA5D8B06B26EE8052  ,EUR          ,16.66,14.00,2.66
74867AD200E41EDBA5D8B0C98DE50052  ,60,74867AD200E41EDBA5D8B06B26F42052  ,EUR          ,3472.42,2918.00,554.42
74867AD200E41EDBA5D8B0C98DE50052  ,70,74867AD200E41EDBA5D8B06B26F9C052  ,EUR          ,2316.93,1947.00,369.93
74867AD200E41EDBA5D8B0C98DE50052  ,80,74867AD200E41EDBA5D8B06B26EE8052  ,EUR          ,24.99,21.00,3.99
74867AD200E41EDBA5D8B0C98DE50052  ,90,74867AD200E41EDBA5D8B06B26F42052  ,EUR          ,3472.42,2918.00,554.42
74867AD200E41EDBA5D8B0C98DE50052  ,100,74867AD200E41EDBA5D8B06B26F9C052  ,EUR          ,2316.93,1947.00,369.93
74867AD200E41EDBA5D8B0C98DE52052  ,10,74867AD200E41EDBA5D8B06B26EB4052  ,EUR          ,3412.92,2868.00,544.92
74867AD200E41EDBA5D8B0C98DE52052  ,20,74867AD200E41EDBA5D8B06B26F68052  ,EUR          ,558.11,469.00,89.11
74867AD200E41EDBA5D8B0C98DE52052  ,30,74867AD200E41EDBA5D8B06B26F0E052  ,EUR          ,61.88,52.00,9.88
74867AD200E41EDBA5D8B0C98DE52052  ,40,74867AD200E41EDBA5D8B06B26EB4052  ,EUR          ,2275.28,1912.00,363.28
74867AD200E41EDBA5D8B0C98DE52052  ,50,74867AD200E41EDBA5D8B06B26F68052  ,EUR          ,558.11,469.00,89.11
74867AD200E41EDBA5D8B0C98DE52052  ,60,74867AD200E41EDBA5D8B06B26F0E052  ,EUR          ,61.88,52.00,9.88
74867AD200E41EDBA5D8B0C98DE52052  ,70,74867AD200E41EDBA5D8B06B26EB4052  ,EUR          ,1137.64,956.00,181.64
74867AD200E41EDBA5D8B0C98DE52052  ,80,74867AD200E41EDBA5D8B06B26F68052  ,EUR          ,1116.22,938.00,178.22
74867AD200E41EDBA5D8B0C98DE54052  ,10,74867AD200E41EDBA5D8B06B26F08052  ,CNY          ,674.73,567.00,107.73
74867AD200E41EDBA5D8B0C98DE54052  ,20,74867AD200E41EDBA5D8B06B26F62052  ,CNY          ,3173.73,2667.00,506.73
74867AD200E41EDBA5D8B0C98DE54052  ,30,74867AD200E41EDBA5D8B06B26F08052  ,CNY          ,674.73,567.00,107.73
74867AD200E41EDBA5D8B0C98DE54052  ,40,74867AD200E41EDBA5D8B06B26F62052  ,CNY          ,1057.91,889.00,168.91
74867AD200E41EDBA5D8B0C98DE54052  ,50,74867AD200E41EDBA5D8B06B26F08052  ,CNY          ,224.91,189.00,35.91
74867AD200E41EDBA5D8B0C98DE56052  ,10,74867AD200E41EDBA5D8B06B26F22052  ,USD          ,21.18,17.80,3.38
74867AD200E41EDBA5D8B0C98DE56052  ,20,74867AD200E41EDBA5D8B06B26F7C052  ,USD          ,94.01,79.00,15.01
74867AD200E41EDBA5D8B0C98DE56052  ,30,74867AD200E41EDBA5D8B06B26EC8052  ,USD          ,1218.56,1024.00,194.56
74867AD200E41EDBA5D8B0C98DE56052  ,40,74867AD200E41EDBA5D8B06B26F22052  ,USD          ,10.59,8.90,1.69
74867AD200E41EDBA5D8B0C98DE56052  ,50,74867AD200E41EDBA5D8B06B26F7C052  ,USD          ,282.03,237.00,45.03
74867AD200E41EDBA5D8B0C98DE58052  ,10,74867AD200E41EDBA5D8B06B26F06052  ,ARS          ,201.11,169.00,32.11
74867AD200E41EDBA5D8B0C98DE58052  ,20,74867AD200E41EDBA5D8B06B26F60052  ,ARS          ,309.40,260.00,49.40
74867AD200E41EDBA5D8B0C98DE58052  ,30,74867AD200E41EDBA5D8B06B26F06052  ,ARS          ,402.22,338.00,64.22
74867AD200E41EDBA5D8B0C98DE58052  ,40,74867AD200E41EDBA5D8B06B26F60052  ,ARS          ,464.10,390.00,74.10
74867AD200E41EDBA5D8B0C98DE58052  ,50,74867AD200E41EDBA5D8B06B26F06052  ,ARS          ,402.22,338.00,64.22
74867AD200E41EDBA5D8B0C98DE58052  ,60,74867AD200E41EDBA5D8B06B26F60052  ,ARS          ,309.40,260.00,49.40
74867AD200E41EDBA5D8B0C98DE58052  ,70,74867AD200E41EDBA5D8B06B26F06052  ,ARS          ,603.33,507.00,96.33
74867AD200E41EDBA5D8B0C98DE5A052  ,10,74867AD200E41EDBA5D8B06B26F9E052  ,ARS          ,3484.32,2928.00,556.32
74867AD200E41EDBA5D8B0C98DE5A052  ,20,74867AD200E41EDBA5D8B06B26F44052  ,ARS          ,1426.81,1199.00,227.81
74867AD200E41EDBA5D8B0C98DE5A052  ,30,74867AD200E41EDBA5D8B06B26EEA052  ,ARS          ,39.27,33.00,6.27
74867AD200E41EDBA5D8B0C98DE5C052  ,10,74867AD200E41EDBA5D8B06B26EE8052  ,EUR          ,16.66,14.00,2.66
74867AD200E41EDBA5D8B0C98DE5C052  ,20,74867AD200E41EDBA5D8B06B26F42052  ,EUR          ,5208.63,4377.00,831.63
74867AD200E41EDBA5D8B0C98DE5C052  ,30,74867AD200E41EDBA5D8B06B26F9C052  ,EUR          ,772.31,649.00,123.31
74867AD200E41EDBA5D8B0C98DE5C052  ,40,74867AD200E41EDBA5D8B06B26EE8052  ,EUR          ,16.66,14.00,2.66
74867AD200E41EDBA5D8B0C98DE5C052  ,50,74867AD200E41EDBA5D8B06B26F42052  ,EUR          ,3472.42,2918.00,554.42
74867AD200E41EDBA5D8B0C98DE5C052  ,60,74867AD200E41EDBA5D8B06B26F9C052  ,EUR          ,772.31,649.00,123.31
74867AD200E41EDBA5D8B0C98DE5C052  ,70,74867AD200E41EDBA5D8B06B26EE8052  ,EUR          ,24.99,21.00,3.99
74867AD200E41EDBA5D8B0C98DE5C052  ,80,74867AD200E41EDBA5D8B06B26F42052  ,EUR          ,1736.21,1459.00,277.21
74867AD200E41EDBA5D8B0C98DE5E052  ,10,74867AD200E41EDBA5D8B06B26F98052  ,JPY          ,59.50,50.00,9.50
74867AD200E41EDBA5D8B0C98DE5E052  ,20,74867AD200E41EDBA5D8B06B26EE4052  ,JPY          ,283.22,238.00,45.22
74867AD200E41EDBA5D8B0C98DE5E052  ,30,74867AD200E41EDBA5D8B06B26F3E052  ,JPY          ,35700.00,30000.00,5700.00
74867AD200E41EDBA5D8B0C98DE5E052  ,40,74867AD200E41EDBA5D8B06B26F98052  ,JPY          ,89.25,75.00,14.25
74867AD200E41EDBA5D8B0C98DE5E052  ,50,74867AD200E41EDBA5D8B06B26EE4052  ,JPY          ,141.61,119.00,22.61
74867AD200E41EDBA5D8B0C98DE5E052  ,60,74867AD200E41EDBA5D8B06B26F3E052  ,JPY          ,35700.00,30000.00,5700.00
74867AD200E41EDBA5D8B0C98DE60052  ,10,74867AD200E41EDBA5D8B06B26F0A052  ,DKK          ,3567.62,2998.00,569.62
74867AD200E41EDBA5D8B0C98DE60052  ,20,74867AD200E41EDBA5D8B06B26F64052  ,DKK          ,1616.02,1358.00,258.02
74867AD200E41EDBA5D8B0C98DE60052  ,30,74867AD200E41EDBA5D8B06B26F0A052  ,DKK          ,3567.62,2998.00,569.62
74867AD200E41EDBA5D8B0C98DE62052  ,10,74867AD200E41EDBA5D8B06B26FA2052  ,CAD          ,642.60,540.00,102.60
74867AD200E41EDBA5D8B0C98DE62052  ,20,74867AD200E41EDBA5D8B06B26EEE052  ,CAD          ,38.08,32.00,6.08
74867AD200E41EDBA5D8B0C98DE62052  ,30,74867AD200E41EDBA5D8B06B26F48052  ,CAD          ,1959.93,1647.00,312.93
74867AD200E41EDBA5D8B0C98DE62052  ,40,74867AD200E41EDBA5D8B06B26FA2052  ,CAD          ,642.60,540.00,102.60
74867AD200E41EDBA5D8B0C98DE62052  ,50,74867AD200E41EDBA5D8B06B26EEE052  ,CAD          ,38.08,32.00,6.08
74867AD200E41EDBA5D8B0C98DE62052  ,60,74867AD200E41EDBA5D8B06B26F48052  ,CAD          ,653.31,549.00,104.31
74867AD200E41EDBA5D8B0C98DE62052  ,70,74867AD200E41EDBA5D8B06B26FA2052  ,CAD          ,963.90,810.00,153.90
74867AD200E41EDBA5D8B0C98DE64052  ,10,74867AD200E41EDBA5D8B06B26F4E052  ,EUR          ,653.31,549.00,104.31
74867AD200E41EDBA5D8B0C98DE64052  ,20,74867AD200E41EDBA5D8B06B26EF4052  ,EUR          ,32.09,26.97,5.12
74867AD200E41EDBA5D8B0C98DE64052  ,30,74867AD200E41EDBA5D8B06B26FA8052  ,EUR          ,1888.53,1587.00,301.53
74867AD200E41EDBA5D8B0C98DE64052  ,40,74867AD200E41EDBA5D8B06B26F4E052  ,EUR          ,653.31,549.00,104.31
74867AD200E41EDBA5D8B0C98DE66052  ,10,74867AD200E41EDBA5D8B06B26EF2052  ,USD          ,16.64,13.98,2.66
74867AD200E41EDBA5D8B0C98DE66052  ,20,74867AD200E41EDBA5D8B06B26FA6052  ,USD          ,1306.62,1098.00,208.62
74867AD200E41EDBA5D8B0C98DE66052  ,30,74867AD200E41EDBA5D8B06B26F4C052  ,USD          ,1306.62,1098.00,208.62
74867AD200E41EDBA5D8B0C98DE66052  ,40,74867AD200E41EDBA5D8B06B26EF2052  ,USD          ,24.95,20.97,3.98
74867AD200E41EDBA5D8B0C98DE66052  ,50,74867AD200E41EDBA5D8B06B26FA6052  ,USD          ,1306.62,1098.00,208.62
74867AD200E41EDBA5D8B0C98DE66052  ,60,74867AD200E41EDBA5D8B06B26F4C052  ,USD          ,1306.62,1098.00,208.62
74867AD200E41EDBA5D8B0C98DE66052  ,70,74867AD200E41EDBA5D8B06B26EF2052  ,USD          ,8.32,6.99,1.33
74867AD200E41EDBA5D8B0C98DE66052  ,80,74867AD200E41EDBA5D8B06B26FA6052  ,USD          ,1306.62,1098.00,208.62
74867AD200E41EDBA5D8B0C98DE66052  ,90,74867AD200E41EDBA5D8B06B26F4C052  ,USD          ,1959.93,1647.00,312.93
74867AD200E41EDBA5D8B0C98DE68052  ,10,74867AD200E41EDBA5D8B06B26EC8052  ,USD          ,609.28,512.00,97.28
74867AD200E41EDBA5D8B0C98DE68052  ,20,74867AD200E41EDBA5D8B06B26F22052  ,USD          ,31.77,26.70,5.07
74867AD200E41EDBA5D8B0C98DE68052  ,30,74867AD200E41EDBA5D8B06B26F7C052  ,USD          ,188.02,158.00,30.02
74867AD200E41EDBA5D8B0C98DE68052  ,40,74867AD200E41EDBA5D8B06B26EC8052  ,USD          ,1218.56,1024.00,194.56
74867AD200E41EDBA5D8B0C98DE68052  ,50,74867AD200E41EDBA5D8B06B26F22052  ,USD          ,31.77,26.70,5.07
74867AD200E41EDBA5D8B0C98DE68052  ,60,74867AD200E41EDBA5D8B06B26F7C052  ,USD          ,188.02,158.00,30.02
74867AD200E41EDBA5D8B0C98DE68052  ,70,74867AD200E41EDBA5D8B06B26EC8052  ,USD          ,1218.56,1024.00,194.56
74867AD200E41EDBA5D8B0C98DE6A052  ,10,74867AD200E41EDBA5D8B06B26F6A052  ,EUR          ,10.70,8.99,1.71
74867AD200E41EDBA5D8B0C98DE6A052  ,20,74867AD200E41EDBA5D8B06B26F10052  ,EUR          ,107.10,90.00,17.10
74867AD200E41EDBA5D8B0C98DE6A052  ,30,74867AD200E41EDBA5D8B06B26EB6052  ,EUR          ,1486.31,1249.00,237.31
74867AD200E41EDBA5D8B0C98DE6A052  ,40,74867AD200E41EDBA5D8B06B26F6A052  ,EUR          ,10.70,8.99,1.71
74867AD200E41EDBA5D8B0C98DE6A052  ,50,74867AD200E41EDBA5D8B06B26F10052  ,EUR          ,53.55,45.00,8.55
74867AD200E41EDBA5D8B0C98DE6A052  ,60,74867AD200E41EDBA5D8B06B26EB6052  ,EUR          ,4458.93,3747.00,711.93
74867AD200E41EDBA5D8B0C98DE6C052  ,10,74867AD200E41EDBA5D8B06B26F20052  ,ARS          ,106.74,89.70,17.04
74867AD200E41EDBA5D8B0C98DE6C052  ,20,74867AD200E41EDBA5D8B06B26F7A052  ,ARS          ,1428.00,1200.00,228.00
74867AD200E41EDBA5D8B0C98DE6C052  ,30,74867AD200E41EDBA5D8B06B26EC6052  ,ARS          ,1998.01,1679.00,319.01
74867AD200E41EDBA5D8B0C98DE6C052  ,40,74867AD200E41EDBA5D8B06B26F20052  ,ARS          ,106.74,89.70,17.04
74867AD200E41EDBA5D8B0C98DE6C052  ,50,74867AD200E41EDBA5D8B06B26F7A052  ,ARS          ,1428.00,1200.00,228.00
74867AD200E41EDBA5D8B0C98DE6C052  ,60,74867AD200E41EDBA5D8B06B26EC6052  ,ARS          ,1998.01,1679.00,319.01
74867AD200E41EDBA5D8B0C98DE6C052  ,70,74867AD200E41EDBA5D8B06B26F20052  ,ARS          ,71.16,59.80,11.36
74867AD200E41EDBA5D8B0C98DE6C052  ,80,74867AD200E41EDBA5D8B06B26F7A052  ,ARS          ,2142.00,1800.00,342.00
74867AD200E41EDBA5D8B0C98DE6C052  ,90,74867AD200E41EDBA5D8B06B26EC6052  ,ARS          ,3996.02,3358.00,638.02
74867AD200E41EDBA5D8B0C98DE6E052  ,10,74867AD200E41EDBA5D8B06B26FA8052  ,EUR          ,1259.02,1058.00,201.02
74867AD200E41EDBA5D8B0C98DE6E052  ,20,74867AD200E41EDBA5D8B06B26F4E052  ,EUR          ,653.31,549.00,104.31
74867AD200E41EDBA5D8B0C98DE6E052  ,30,74867AD200E41EDBA5D8B06B26EF4052  ,EUR          ,21.40,17.98,3.42
74867AD200E41EDBA5D8B0C98DE70052  ,10,74867AD200E41EDBA5D8B06B26F74052  ,JPY          ,2023.00,1700.00,323.00
74867AD200E41EDBA5D8B0C98DE70052  ,20,74867AD200E41EDBA5D8B06B26F1A052  ,JPY          ,130.90,110.00,20.90
74867AD200E41EDBA5D8B0C98DE72052  ,10,74867AD200E41EDBA5D8B06B26F9C052  ,EUR          ,2316.93,1947.00,369.93
74867AD200E41EDBA5D8B0C98DE72052  ,20,74867AD200E41EDBA5D8B06B26EE8052  ,EUR          ,24.99,21.00,3.99
74867AD200E41EDBA5D8B0C98DE72052  ,30,74867AD200E41EDBA5D8B06B26F42052  ,EUR          ,1736.21,1459.00,277.21
74867AD200E41EDBA5D8B0C98DE72052  ,40,74867AD200E41EDBA5D8B06B26F9C052  ,EUR          ,1544.62,1298.00,246.62
74867AD200E41EDBA5D8B0C98DE74052  ,10,74867AD200E41EDBA5D8B06B26F74052  ,JPY          ,6069.00,5100.00,969.00
74867AD200E41EDBA5D8B0C98DE74052  ,20,74867AD200E41EDBA5D8B06B26F1A052  ,JPY          ,65.45,55.00,10.45
74867AD200E41EDBA5D8B0C98DE74052  ,30,74867AD200E41EDBA5D8B06B26EC0052  ,JPY          ,8207.43,6897.00,1310.43
74867AD200E41EDBA5D8B0C98DE74052  ,40,74867AD200E41EDBA5D8B06B26F74052  ,JPY          ,6069.00,5100.00,969.00
74867AD200E41EDBA5D8B0C98DE74052  ,50,74867AD200E41EDBA5D8B06B26F1A052  ,JPY          ,65.45,55.00,10.45
74867AD200E41EDBA5D8B0C98DE76052  ,10,74867AD200E41EDBA5D8B06B26F98052  ,JPY          ,59.50,50.00,9.50
74867AD200E41EDBA5D8B0C98DE76052  ,20,74867AD200E41EDBA5D8B06B26EE4052  ,JPY          ,283.22,238.00,45.22
74867AD200E41EDBA5D8B0C98DE76052  ,30,74867AD200E41EDBA5D8B06B26F3E052  ,JPY          ,35700.00,30000.00,5700.00
74867AD200E41EDBA5D8B0C98DE76052  ,40,74867AD200E41EDBA5D8B06B26F98052  ,JPY          ,59.50,50.00,9.50
74867AD200E41EDBA5D8B0C98DE76052  ,50,74867AD200E41EDBA5D8B06B26EE4052  ,JPY          ,141.61,119.00,22.61
74867AD200E41EDBA5D8B0C98DE76052  ,60,74867AD200E41EDBA5D8B06B26F3E052  ,JPY          ,17850.00,15000.00,2850.00
74867AD200E41EDBA5D8B0C98DE76052  ,70,74867AD200E41EDBA5D8B06B26F98052  ,JPY          ,59.50,50.00,9.50
74867AD200E41EDBA5D8B0C98DE76052  ,80,74867AD200E41EDBA5D8B06B26EE4052  ,JPY          ,424.83,357.00,67.83
74867AD200E41EDBA5D8B0C98DE76052  ,90,74867AD200E41EDBA5D8B06B26F3E052  ,JPY          ,35700.00,30000.00,5700.00
74867AD200E41EDBA5D8B0C98DE78052  ,10,74867AD200E41EDBA5D8B06B26F3C052  ,EUR          ,11900.00,10000.00,1900.00
74867AD200E41EDBA5D8B0C98DE78052  ,20,74867AD200E41EDBA5D8B06B26F96052  ,EUR          ,712.81,599.00,113.81
74867AD200E41EDBA5D8B0C98DE78052  ,30,74867AD200E41EDBA5D8B06B26EE2052  ,EUR          ,235.62,198.00,37.62
74867AD200E41EDBA5D8B0C98DE7A052  ,10,74867AD200E41EDBA5D8B06B26F06052  ,ARS          ,603.33,507.00,96.33
74867AD200E41EDBA5D8B0C98DE7A052  ,20,74867AD200E41EDBA5D8B06B26F60052  ,ARS          ,464.10,390.00,74.10
74867AD200E41EDBA5D8B0C98DE7C052  ,10,74867AD200E41EDBA5D8B06B26F4A052  ,CHF          ,1959.93,1647.00,312.93
74867AD200E41EDBA5D8B0C98DE7C052  ,20,74867AD200E41EDBA5D8B06B26FA4052  ,CHF          ,1959.93,1647.00,312.93
74867AD200E41EDBA5D8B0C98DE7C052  ,30,74867AD200E41EDBA5D8B06B26EF0052  ,CHF          ,30.94,26.00,4.94
74867AD200E41EDBA5D8B0C98DE7C052  ,40,74867AD200E41EDBA5D8B06B26F4A052  ,CHF          ,1306.62,1098.00,208.62
74867AD200E41EDBA5D8B0C98DE7E052  ,10,74867AD200E41EDBA5D8B06B26F9E052  ,ARS          ,3484.32,2928.00,556.32
74867AD200E41EDBA5D8B0C98DE7E052  ,20,74867AD200E41EDBA5D8B06B26F44052  ,ARS          ,4280.43,3597.00,683.43
74867AD200E41EDBA5D8B0C98DE7E052  ,30,74867AD200E41EDBA5D8B06B26EEA052  ,ARS          ,39.27,33.00,6.27
74867AD200E41EDBA5D8B0C98DE7E052  ,40,74867AD200E41EDBA5D8B06B26F9E052  ,ARS          ,3484.32,2928.00,556.32
74867AD200E41EDBA5D8B0C98DE7E052  ,50,74867AD200E41EDBA5D8B06B26F44052  ,ARS          ,1426.81,1199.00,227.81
74867AD200E41EDBA5D8B0C98DE7E052  ,60,74867AD200E41EDBA5D8B06B26EEA052  ,ARS          ,26.18,22.00,4.18
74867AD200E41EDBA5D8B0C98DE7E052  ,70,74867AD200E41EDBA5D8B06B26F9E052  ,ARS          ,1161.44,976.00,185.44
74867AD200E41EDBA5D8B0C98DE7E052  ,80,74867AD200E41EDBA5D8B06B26F44052  ,ARS          ,2853.62,2398.00,455.62
74867AD200E41EDBA5D8B0C98DE80052  ,10,74867AD200E41EDBA5D8B06B26F70052  ,USD          ,535.49,449.99,85.50
74867AD200E41EDBA5D8B0C98DE80052  ,20,74867AD200E41EDBA5D8B06B26F16052  ,USD          ,164.22,138.00,26.22
